"_time",accountLast4,amount,currency,endTime,endpointName,endpoints,event,eventTypes,raw,request,response,responseTime,returnCode,returnCodes,routingNumber,routingNumbers,serviceName,startTime,uuid
"2026-05-12T04:05:00.000+0000",8451,3555,USD,"1778558701.13","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",1f67f3ae6574ea87b4c708178c32ba5c,"{""type"":""credit"",""amount"":3555,""currency"":""USD"",""destinationAccountLast4"":""8451"",""routingNumber"":""122105155""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1130,R04,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778558700,"1f67f3ae-6574-ea87-b4c7-08178c32ba5c"
"2026-05-11T18:33:12.000+0000",7796,14305,USD,"1778524392.238","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",53bb91ad2c2642580c2a2adc55e93929,"{""transferId"":""ACH-915671"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",238,R29,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778524392,"53bb91ad-2c26-4258-0c2a-2adc55e93929"
"2026-05-09T00:02:26.000+0000",6948,34159,USD,"1778284946.414","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",a6d7852cee8bfa5b643cf002728cfeb9,"{""accountLast4"":""6948"",""routingNumber"":""021000021""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",414,R10,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778284946,"a6d7852c-ee8b-fa5b-643c-f002728cfeb9"
"2026-05-08T11:33:55.000+0000",1568,32397,USD,"1778240035.635","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",57a52c20cca0e636ec6541efdb19b4c6,"{""transferId"":""ACH-835493"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-08T11:33:55Z""}",635,R07,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778240035,"57a52c20-cca0-e636-ec65-41efdb19b4c6"
"2026-05-12T04:08:51.000+0000",5112,35851,USD,"1778558931.437","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",ab8790a1086ebb32e4475ec11cc9b0ff,"{""transferId"":""ACH-509414"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-12T04:08:51Z""}",437,R04,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778558931,"ab8790a1-086e-bb32-e447-5ec11cc9b0ff"
"2026-05-09T21:45:36.000+0000",6038,39488,USD,"1778363136.686","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",a5f24e6399b51e20c17ca5c590f0dacd,"{""transferId"":""ACH-246251"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",686,R29,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778363136,"a5f24e63-99b5-1e20-c17c-a5c590f0dacd"
"2026-05-09T19:38:51.000+0000",6574,21242,USD,"1778355531.214","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",b39393d9f64ea43c8680bc047cce2cc5,"{""transferId"":""ACH-309153"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-09T19:38:51Z""}",214,R02,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778355531,"b39393d9-f64e-a43c-8680-bc047cce2cc5"
"2026-05-09T21:02:28.000+0000",1642,5724,USD,"1778360548.442","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",9c1677bfce3e68ae19e783f46c8f1959,"{""transferId"":""ACH-306088"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",442,R07,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778360548,"9c1677bf-ce3e-68ae-19e7-83f46c8f1959"
"2026-05-10T18:36:43.000+0000",5458,18782,USD,"1778438203.167","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",14fd3b5c386468d7da3011a8df40f545,"{""accountLast4"":""5458"",""routingNumber"":""122105155""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",167,R03,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778438203,"14fd3b5c-3864-68d7-da30-11a8df40f545"
"2026-05-11T03:35:14.000+0000",2554,15012,USD,"1778470514.662","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",0f24c10e8d6ab00ea8b6acccba72d007,"{""type"":""credit"",""amount"":15012,""currency"":""USD"",""destinationAccountLast4"":""2554"",""routingNumber"":""122105155""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-12""}",662,R07,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778470514,"0f24c10e-8d6a-b00e-a8b6-acccba72d007"
"2026-05-08T16:40:17.000+0000",4950,29161,USD,"1778258418.086","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",9198c40101cf7495a76272a8b8e643b8,"{""type"":""debit"",""amount"":29161,""currency"":""USD"",""accountLast4"":""4950"",""routingNumber"":""091000022""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R02"",""reason"":""bank_return""}",1086,R02,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778258417,"9198c401-01cf-7495-a762-72a8b8e643b8"
"2026-05-08T08:45:42.000+0000",8090,20138,USD,"1778229942.801","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",35f7b486eeeafdb62a7cdaacfc37886a,"{""transferId"":""ACH-569100"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R01"",""reason"":""bank_return""}",801,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778229942,"35f7b486-eeea-fdb6-2a7c-daacfc37886a"
"2026-05-10T17:56:22.000+0000",5236,46270,USD,"1778435782.604","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",6ab6810065c81d27285d70ceab282d83,"{""type"":""credit"",""amount"":46270,""currency"":""USD"",""destinationAccountLast4"":""5236"",""routingNumber"":""122105155""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-11""}",604,R04,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778435782,"6ab68100-65c8-1d27-285d-70ceab282d83"
"2026-05-08T07:43:43.000+0000",9488,37377,USD,"1778226223.327","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",f359daab46c3af7a7a5573e41f7a2bac,"{""transferId"":""ACH-965333"",""action"":""return""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",327,R10,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778226223,"f359daab-46c3-af7a-7a55-73e41f7a2bac"
"2026-05-10T08:07:50.000+0000",4761,12724,USD,"1778400470.263","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",1658d793941bf9462e0149c302b34617,"{""transferId"":""ACH-507313"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",263,R08,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778400470,"1658d793-941b-f946-2e01-49c302b34617"
"2026-05-10T13:48:00.000+0000",5927,4180,USD,"1778420880.201","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",e0a1bc83b307799564eabf58c6b1460b,"{""type"":""debit"",""amount"":4180,""currency"":""USD"",""accountLast4"":""5927"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-11""}",201,R01,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778420880,"e0a1bc83-b307-7995-64ea-bf58c6b1460b"
"2026-05-11T13:53:09.000+0000",2683,29482,USD,"1778507590.208","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",a915b4f98b67f43633bf1d0298c14ddd,"{""transferId"":""ACH-946977"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1208,R01,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778507589,"a915b4f9-8b67-f436-33bf-1d0298c14ddd"
"2026-05-11T08:52:32.000+0000",7449,6655,USD,"1778489552.266","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",68d08f7f87d50f0f13970d2c91eef36a,"{""transferId"":""ACH-763700"",""action"":""settlement""}","{""status"":""unknown""}",266,R02,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778489552,"68d08f7f-87d5-0f0f-1397-0d2c91eef36a"
"2026-05-11T15:50:37.000+0000",3141,24385,USD,"1778514637.499","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",583443c266bc2ff5db98ec42d4794375,"{""transferId"":""ACH-803243"",""action"":""settlement""}","{""status"":""unknown""}",499,R29,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778514637,"583443c2-66bc-2ff5-db98-ec42d4794375"
"2026-05-06T00:26:02.000+0000",6194,29954,USD,"1778027162.075","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",5b4d6d294c07ca99597399d3b979a804,"{""type"":""debit"",""amount"":29954,""currency"":""USD"",""accountLast4"":""6194"",""routingNumber"":""122105155""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-07""}",75,R04,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778027162,"5b4d6d29-4c07-ca99-5973-99d3b979a804"
"2026-05-09T04:38:56.000+0000",1919,42617,USD,"1778301536.653","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",385ce03aebfea1e27a5b7b103d60f4be,"{""transferId"":""ACH-774429"",""action"":""settlement""}","{""status"":""unknown""}",653,R03,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778301536,"385ce03a-ebfe-a1e2-7a5b-7b103d60f4be"
"2026-05-10T04:41:20.000+0000",9175,41835,USD,"1778388080.4","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",436fd07ee4afda33221e206b75ca5df0,"{""type"":""debit"",""amount"":41835,""currency"":""USD"",""accountLast4"":""9175"",""routingNumber"":""091000022""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-11""}",400,R29,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778388080,"436fd07e-e4af-da33-221e-206b75ca5df0"
"2026-05-08T03:39:13.000+0000",5771,33068,USD,"1778211553.129","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",3ba45d54d1a91e2a687ee43da972fac0,"{""transferId"":""ACH-730861"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R07"",""reason"":""bank_return""}",129,R07,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778211553,"3ba45d54-d1a9-1e2a-687e-e43da972fac0"
"2026-05-08T01:02:09.000+0000",6718,17512,USD,"1778202129.099","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",d83e5999b3b3629fc3462b9f7663ee4a,"{""transferId"":""ACH-512355"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",99,R07,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778202129,"d83e5999-b3b3-629f-c346-2b9f7663ee4a"
"2026-05-07T03:13:50.000+0000",7179,16855,USD,"1778123630.444","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",f39e066705d71b01291a0579e7a024cb,"{""accountLast4"":""7179"",""routingNumber"":""091000022""}","{""status"":""unknown""}",444,R01,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778123630,"f39e0667-05d7-1b01-291a-0579e7a024cb"
"2026-05-08T07:57:46.000+0000",5470,17246,USD,"1778227066.796","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",423028418729177238ebf128351185c7,"{""type"":""debit"",""amount"":17246,""currency"":""USD"",""accountLast4"":""5470"",""routingNumber"":""091000022""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-09""}",796,R29,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778227066,"42302841-8729-1772-38eb-f128351185c7"
"2026-05-06T03:24:22.000+0000",3354,41565,USD,"1778037862.125","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",93caa4948938c100f9b3a7a68c551f11,"{""transferId"":""ACH-375295"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R01"",""reason"":""bank_return""}",125,R01,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778037862,"93caa494-8938-c100-f9b3-a7a68c551f11"
"2026-05-11T07:56:43.000+0000",1888,4344,USD,"1778486204.237","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",c3f61c1ce9b912dfa2d3fb9f0492fb22,"{""transferId"":""ACH-739106"",""action"":""return""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",1237,R03,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778486203,"c3f61c1c-e9b9-12df-a2d3-fb9f0492fb22"
"2026-05-09T18:27:55.000+0000",7893,40174,USD,"1778351275.899","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",7a3cd2b44e25d1b77660ffd36b091736,"{""accountLast4"":""7893"",""routingNumber"":""111000025""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R07"",""reason"":""bank_return""}",899,R07,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778351275,"7a3cd2b4-4e25-d1b7-7660-ffd36b091736"
"2026-05-06T12:14:06.000+0000",8252,49699,USD,"1778069646.631","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",7bf15af7142bf04a07c9bd223d7f1c8b,"{""type"":""debit"",""amount"":49699,""currency"":""USD"",""accountLast4"":""8252"",""routingNumber"":""111000025""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",631,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778069646,"7bf15af7-142b-f04a-07c9-bd223d7f1c8b"
"2026-05-06T13:10:59.000+0000",1613,23586,USD,"1778073059.732","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",9c4778f071a2eac7b880a7aa3dd5ca52,"{""transferId"":""ACH-158359"",""action"":""return""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R29"",""reason"":""bank_return""}",732,R29,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778073059,"9c4778f0-71a2-eac7-b880-a7aa3dd5ca52"
"2026-05-05T11:52:23.000+0000",7938,6131,USD,"1777981944.235","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",8546096767808751c8f66f24999d1ae3,"{""type"":""credit"",""amount"":6131,""currency"":""USD"",""destinationAccountLast4"":""7938"",""routingNumber"":""021000021""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R01"",""reason"":""bank_return""}",1235,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1777981943,"85460967-6780-8751-c8f6-6f24999d1ae3"
"2026-05-12T04:12:44.000+0000",3278,25434,USD,"1778559164.365","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",cb20cc9c479f6112f9da7b43b0efb89a,"{""type"":""debit"",""amount"":25434,""currency"":""USD"",""accountLast4"":""3278"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-13""}",365,R07,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778559164,"cb20cc9c-479f-6112-f9da-7b43b0efb89a"
"2026-05-06T08:31:44.000+0000",9565,12972,USD,"1778056304.618","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",bc367107a16d285f079fed375de07590,"{""transferId"":""ACH-767428"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",618,R07,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778056304,"bc367107-a16d-285f-079f-ed375de07590"
"2026-05-10T21:27:36.000+0000",3551,49420,USD,"1778448456.072","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",0f3d93ee00a9d6a5634a9f812f7c5e87,"{""type"":""credit"",""amount"":49420,""currency"":""USD"",""destinationAccountLast4"":""3551"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-11""}",72,R29,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778448456,"0f3d93ee-00a9-d6a5-634a-9f812f7c5e87"
"2026-05-08T11:44:03.000+0000",1125,19386,USD,"1778240643.187","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",284d987a5f9944a42ec382026c331d5f,"{""transferId"":""ACH-910739"",""action"":""return""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R01"",""reason"":""bank_return""}",187,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778240643,"284d987a-5f99-44a4-2ec3-82026c331d5f"
"2026-05-08T10:46:02.000+0000",8894,29758,USD,"1778237162.473","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",2b070d23818da26c22cc673be7b3e835,"{""transferId"":""ACH-601766"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",473,R02,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778237162,"2b070d23-818d-a26c-22cc-673be7b3e835"
"2026-05-11T09:02:45.000+0000",5398,2106,USD,"1778490165.179","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",cda45631645dd6ee50bf6848df2779f8,"{""transferId"":""ACH-222720"",""action"":""return""}","{""status"":""unknown""}",179,R04,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778490165,"cda45631-645d-d6ee-50bf-6848df2779f8"
"2026-05-10T05:58:38.000+0000",3886,34044,USD,"1778392718.386","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",cb3a071d8cf4e948be302b09e74b4112,"{""transferId"":""ACH-568006"",""action"":""return""}","{""status"":""unknown""}",386,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778392718,"cb3a071d-8cf4-e948-be30-2b09e74b4112"
"2026-05-11T02:26:37.000+0000",5030,5909,USD,"1778466397.126","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",833ca691aef4c2f8d64f03d21f5a8bfc,"{""transferId"":""ACH-657647"",""action"":""settlement""}","{""status"":""unknown""}",126,R29,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778466397,"833ca691-aef4-c2f8-d64f-03d21f5a8bfc"
"2026-05-11T08:52:05.000+0000",8678,43852,USD,"1778489525.341","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",4212bbf5486b2f9f8f5a61502a3d622f,"{""type"":""debit"",""amount"":43852,""currency"":""USD"",""accountLast4"":""8678"",""routingNumber"":""111000025""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",341,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778489525,"4212bbf5-486b-2f9f-8f5a-61502a3d622f"
"2026-05-11T10:13:44.000+0000",1950,24049,USD,"1778494424.093","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",5e0378cdd0ab36d56b828355d89dee81,"{""type"":""credit"",""amount"":24049,""currency"":""USD"",""destinationAccountLast4"":""1950"",""routingNumber"":""091000022""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",93,R03,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778494424,"5e0378cd-d0ab-36d5-6b82-8355d89dee81"
"2026-05-06T13:15:06.000+0000",9741,28245,USD,"1778073307.11","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",60cb664b96996fb15ec678cc9f665347,"{""type"":""credit"",""amount"":28245,""currency"":""USD"",""destinationAccountLast4"":""9741"",""routingNumber"":""021000021""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1110,R08,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778073306,"60cb664b-9699-6fb1-5ec6-78cc9f665347"
